f1,f2,f3,f4,f5,f6,f7,f8
4.140000000000001,3.9200000000000004,1.44,0.171,0.1764,c1,1.94,1.065
3.6450000000000005,3.5700000000000003,1.0,0.1635,0.1395,c0,1.385,0.5415
4.1850000000000005,3.9899999999999998,1.28,0.15725,0.23175,c1,1.787,0.789
4.32,4.41,1.48,0.265,0.22995000000000002,c0,2.42,0.966
3.6,3.6750000000000003,1.04,0.1625,0.11205,c2,1.291,0.51
4.095,3.8850000000000002,1.08,0.191,0.1539,c0,1.6740000000000002,0.705
3.8249999999999997,3.605,1.08,0.13325,0.14445,c1,1.4240000000000002,0.75
4.5,4.27,1.32,0.24575,0.1665,c0,2.543,1.47
3.285,3.15,0.92,0.159,0.1089,c1,1.177,0.3975
4.455,4.41,1.52,0.268,0.19035,c1,2.331,0.48750000000000004
3.96,3.745,1.2,0.128,0.12510000000000002,c0,1.353,0.78
4.815,5.18,1.48,0.36700000000000005,0.40545000000000003,c0,3.3,1.0050000000000001
3.465,3.29,1.08,0.13825,0.108,c0,1.179,0.51
3.375,3.5,1.16,0.1195,0.12375000000000001,c2,1.159,0.5549999999999999
4.7700000000000005,4.83,1.68,0.36775,0.36450000000000005,c0,3.1660000000000004,1.1595
1.575,1.68,0.36,0.01575,0.021150000000000002,c2,0.14,0.06
4.95,4.864999999999999,1.28,0.34700000000000003,0.27045,c1,3.273,1.32
2.655,2.73,0.76,0.04375,0.0405,c2,0.406,0.22499999999999998
4.32,4.165,1.6,0.179,0.18314999999999998,c1,1.95,1.02
4.545,4.41,1.32,0.22975,0.19440000000000002,c1,2.13,0.9450000000000001
4.635,4.7250000000000005,1.2,0.278,0.25605,c0,2.6239999999999997,1.2345
2.835,2.8699999999999997,0.8,0.062,0.051750000000000004,c2,0.6,0.30000000000000004
2.0700000000000003,2.205,0.56,0.023,0.021150000000000002,c2,0.229,0.11549999999999999
4.5,4.48,1.4,0.25325,0.26325,c0,2.546,1.215
4.815,4.864999999999999,1.6,0.3335,0.3006,c1,3.171,1.413
1.935,2.31,0.6,0.0225,0.02385,c0,0.229,0.10500000000000001
4.365,4.375,1.28,0.2955,0.2331,c1,2.508,1.0454999999999999
2.34,2.31,0.64,0.03125,0.045000000000000005,c1,0.4,0.21000000000000002
4.545,4.62,1.48,0.345,0.27225,c1,3.056,1.323
4.365,4.445,1.32,0.28175,0.27585,c1,2.539,1.0185
2.295,2.31,0.64,0.04475,0.03555,c2,0.41,0.165
4.1850000000000005,4.165,1.16,0.201,0.21735,c1,2.214,0.9299999999999999
4.2299999999999995,4.234999999999999,1.24,0.19649999999999998,0.20159999999999997,c1,1.9480000000000002,1.0035
1.845,1.9250000000000003,0.56,0.01675,0.018000000000000002,c0,0.188,0.0975
4.635,4.375,1.2,0.26175,0.27585,c1,2.483,1.08
3.42,3.395,1.2,0.10775,0.12600000000000003,c1,1.21,0.54
5.22,5.18,1.64,0.40775,0.42255,c0,4.762,1.464
4.5,4.55,1.28,0.35100000000000003,0.2736,c1,2.765,0.9585
3.6,3.605,1.0,0.125,0.11205,c2,1.125,0.51
5.22,4.864999999999999,1.6,0.3375,0.43019999999999997,c0,3.799,1.5884999999999998
3.78,3.9899999999999998,1.04,0.17675,0.13545,c2,1.549,0.7095
3.6450000000000005,3.535,1.04,0.11225,0.10575,c2,1.198,0.675
4.365,4.62,1.24,0.305,0.24659999999999999,c0,2.455,0.8999999999999999
3.015,3.01,0.92,0.083,0.08415,c0,0.812,0.405
5.265,4.48,1.56,0.36125,0.2979,c0,3.2939999999999996,1.413
3.735,3.8150000000000004,1.12,0.23075,0.1143,c0,1.64,0.654
3.06,3.08,0.84,0.061500000000000006,0.0729,c2,0.688,0.375
3.96,4.0249999999999995,1.16,0.19725,0.19755,c0,1.74,0.675
3.915,3.745,1.2,0.17375,0.13005,c0,1.4340000000000002,0.582
4.545,4.48,1.24,0.3525,0.23895000000000002,c0,2.805,1.0050000000000001
4.32,4.095,1.48,0.217,0.23850000000000002,c0,2.08,0.855
4.140000000000001,4.095,1.32,0.29125,0.21105,c0,2.227,0.8219999999999998
4.68,4.7250000000000005,1.4,0.36825,0.27495,c1,2.988,1.1099999999999999
3.42,3.8500000000000005,1.32,0.27149999999999996,0.2646,c1,2.41,1.0035
1.71,1.7850000000000001,0.6,0.01725,0.01845,c2,0.173,0.07500000000000001
3.78,3.9200000000000004,1.44,0.38775,0.315,c1,3.329,1.3575
4.545,4.305,1.32,0.26575,0.25334999999999996,c0,2.68,1.23
3.195,3.115,1.2,0.09050000000000001,0.1125,c1,0.97,0.46499999999999997
3.195,3.22,1.12,0.10800000000000001,0.11970000000000001,c2,0.987,0.34500000000000003
4.455,4.55,1.28,0.275,0.24255000000000002,c0,2.415,0.96
4.05,4.0249999999999995,1.08,0.18100000000000002,0.14895,c1,1.657,0.7080000000000001
5.22,5.04,1.56,0.51325,0.432,c1,4.206,1.6124999999999998
3.6,3.29,1.28,0.08075,0.0657,c2,1.02,0.5940000000000001
3.915,3.8150000000000004,1.08,0.18600000000000003,0.1332,c2,1.543,0.6809999999999999
4.7250000000000005,4.55,1.64,0.345,0.2754,c0,2.855,1.3065
3.42,3.64,1.12,0.08875,0.10350000000000001,c2,1.05,0.5549999999999999
3.285,3.29,0.96,0.11475,0.13455,c1,1.0859999999999999,0.44999999999999996
3.465,3.535,0.88,0.15925,0.135,c0,1.31,0.5549999999999999
3.915,3.9899999999999998,1.2,0.19375,0.1404,c1,1.659,0.735
3.015,3.045,0.88,0.08475,0.0774,c1,0.76,0.33
2.655,2.8000000000000003,0.76,0.05525,0.051750000000000004,c2,0.504,0.198
4.005,3.9200000000000004,1.44,0.17875,0.18405,c1,1.806,0.885
4.095,4.0249999999999995,1.44,0.15075,0.16425,c2,1.705,0.8999999999999999
3.69,3.6750000000000003,0.92,0.20800000000000002,0.1467,c1,1.549,0.54
2.475,2.59,0.64,0.04650000000000001,0.05625,c1,0.45399999999999996,0.21000000000000002
4.2299999999999995,4.234999999999999,1.32,0.3055,0.20475000000000002,c1,2.355,0.8759999999999999
2.835,2.905,0.92,0.10075,0.0585,c0,0.779,0.30900000000000005
4.455,4.55,1.28,0.285,0.2808,c0,2.608,1.1175
2.3850000000000002,2.5549999999999997,1.08,0.0525,0.042300000000000004,c2,0.443,0.1815
2.79,3.08,0.92,0.067,0.07379999999999999,c2,0.725,0.36
4.2749999999999995,4.234999999999999,1.4,0.27875,0.27495,c0,2.505,1.029
3.78,3.7800000000000002,1.08,0.17425,0.16155,c0,1.615,0.705
4.095,4.06,0.96,0.19949999999999998,0.2313,c1,1.88,0.795
1.125,1.2249999999999999,0.4,0.004,0.00315,c2,0.047,0.024
4.5,4.375,1.32,0.2865,0.27315,c1,2.576,0.9450000000000001
4.2749999999999995,4.2,1.84,0.261,0.20115,c0,2.314,1.08
4.1850000000000005,3.8500000000000005,1.2,0.17875,0.17459999999999998,c1,2.164,0.5700000000000001
2.97,3.08,1.08,0.0815,0.09045,c2,0.819,0.35700000000000004
3.285,3.395,1.0,0.0815,0.08685000000000001,c2,0.852,0.45299999999999996
4.095,4.305,1.08,0.23675,0.23670000000000002,c1,2.1180000000000003,0.8219999999999998
4.1850000000000005,4.165,1.2,0.20575,0.1764,c1,1.96,0.6765
3.375,3.5,1.12,0.124,0.10079999999999999,c2,1.099,0.47550000000000003
4.05,4.06,1.12,0.19,0.19440000000000002,c0,2.026,1.08
2.88,3.045,0.64,0.07425,0.05715,c2,0.665,0.315
3.8249999999999997,3.7800000000000002,1.04,0.14775,0.15209999999999999,c2,1.441,0.675
4.5,4.06,1.32,0.185,0.1665,c1,1.85,0.9015
3.15,3.15,1.0,0.11175,0.0801,c2,0.955,0.35400000000000004
3.6,3.8850000000000002,1.04,0.166,0.14265,c0,1.415,0.54
4.41,4.41,1.36,0.23125,0.18405,c1,2.431,0.9315
5.13,5.109999999999999,1.32,0.53425,0.3762,c1,4.033,1.305
2.0700000000000003,2.205,0.56,0.03125,0.036000000000000004,c2,0.32799999999999996,0.135
2.205,2.275,0.6,0.03025,0.0297,c2,0.299,0.135
3.33,3.36,1.0,0.122,0.0909,c2,1.087,0.495
5.31,4.585,1.6,0.327,0.33885,c0,3.091,1.2449999999999999
4.05,4.234999999999999,1.32,0.17850000000000002,0.1818,c1,2.445,1.155
4.095,3.9200000000000004,1.52,0.14150000000000001,0.11610000000000001,c1,1.4280000000000002,0.8250000000000001
3.8249999999999997,4.27,1.24,0.2535,0.17595000000000002,c2,2.097,0.8219999999999998
2.6999999999999997,2.765,0.96,0.06325,0.061200000000000004,c2,0.599,0.26849999999999996
4.545,4.305,1.32,0.24475,0.26595,c0,2.334,1.035
3.96,3.9549999999999996,1.24,0.21375,0.1926,c1,1.879,0.81
3.8249999999999997,3.8500000000000005,1.2,0.188,0.1539,c2,1.6119999999999999,0.735
2.43,2.52,0.72,0.048499999999999995,0.03645,c2,0.43799999999999994,0.195
2.88,2.765,0.8,0.0745,0.04815,c2,0.615,0.27
3.285,3.535,0.92,0.125,0.0864,c0,1.042,0.44999999999999996
4.86,4.795,1.28,0.4165,0.33975,c1,3.335,1.4249999999999998
3.42,3.465,1.16,0.1025,0.1332,c2,1.0,0.4515
3.6,3.395,1.08,0.1565,0.12329999999999999,c0,1.3259999999999998,0.6000000000000001
3.735,3.745,1.48,0.157,0.14265,c1,1.683,0.8999999999999999
3.375,3.4299999999999997,1.08,0.12775,0.09179999999999999,c1,1.225,0.66
4.41,4.41,1.2,0.29225,0.2313,c0,2.391,0.8999999999999999
4.095,4.234999999999999,1.28,0.26649999999999996,0.24570000000000003,c0,2.243,0.8130000000000001
4.2749999999999995,4.55,1.32,0.29,0.31365,c1,2.775,0.9285
3.015,3.185,0.84,0.11449999999999999,0.07785,c2,0.8440000000000001,0.30000000000000004
2.745,2.8699999999999997,0.8,0.08675,0.0585,c1,0.726,0.33
3.465,3.5,1.24,0.18975,0.1449,c2,1.524,0.5700000000000001
2.295,2.415,0.72,0.047,0.02655,c0,0.401,0.189
1.575,1.645,0.52,0.01025,0.018000000000000002,c2,0.123,0.056999999999999995
2.16,2.205,0.68,0.0355,0.031050000000000005,c2,0.343,0.1605
3.33,3.3249999999999997,1.0,0.17350000000000002,0.12240000000000001,c0,1.298,0.42599999999999993
3.6450000000000005,3.5,1.2,0.1265,0.1134,c1,1.193,0.5549999999999999
2.43,2.52,0.72,0.049,0.0351,c2,0.415,0.186
3.8249999999999997,3.8500000000000005,1.16,0.1485,0.135,c1,1.594,0.795
3.69,3.71,1.2,0.12175,0.13725,c2,1.224,0.5685
4.68,4.585,1.32,0.293,0.2619,c0,2.819,1.215
2.43,2.485,0.6,0.15225,0.0414,c2,0.408,0.1785
4.41,4.375,1.24,0.242,0.24929999999999997,c1,2.23,0.9285
2.79,2.8000000000000003,0.88,0.069,0.051300000000000005,c0,0.628,0.30000000000000004
3.33,3.395,1.04,0.09050000000000001,0.1017,c2,0.9159999999999999,0.40800000000000003
5.040000000000001,4.935,1.36,0.3035,0.2862,c1,2.915,1.32
1.89,2.065,0.64,0.019,0.023400000000000004,c2,0.2,0.093
4.05,3.9899999999999998,1.44,0.20075,0.1953,c1,1.8159999999999998,0.765
3.195,3.36,0.92,0.10325,0.10079999999999999,c2,0.945,0.396
2.835,3.01,0.92,0.09425,0.06434999999999999,c2,0.768,0.33
4.5,4.48,1.2,0.1855,0.24345000000000003,c1,2.141,1.08
3.2399999999999998,3.2550000000000003,0.84,0.107,0.10439999999999999,c2,0.996,0.42000000000000004
3.5100000000000002,3.535,0.96,0.16575,0.12465000000000001,c0,1.306,0.5009999999999999
3.195,3.22,0.88,0.09875,0.0864,c2,0.872,0.375
4.5,4.34,1.4,0.24475,0.216,c1,2.214,1.029
4.2749999999999995,4.2,1.52,0.20149999999999998,0.23895000000000002,c0,2.175,0.9750000000000001
4.2749999999999995,4.2,1.2,0.193,0.19755,c0,1.98,0.9315
4.2749999999999995,4.234999999999999,1.4,0.26975,0.24750000000000003,c0,2.4019999999999997,0.927
2.745,2.835,0.72,0.057,0.051750000000000004,c2,0.565,0.28500000000000003
4.1850000000000005,4.27,1.0,0.218,0.171,c2,1.845,0.78
2.0700000000000003,2.1,0.64,0.02175,0.02385,c2,0.255,0.12
4.815,4.7250000000000005,1.76,0.30875,0.38295,c1,3.208,1.359
3.15,3.3249999999999997,0.96,0.10175,0.117,c2,0.981,0.405
4.140000000000001,4.095,1.48,0.18175,0.1917,c0,1.844,0.855
3.87,3.9899999999999998,0.96,0.174,0.1503,c0,2.123,0.9299999999999999
3.42,3.36,1.16,0.11599999999999999,0.12689999999999999,c1,1.18,0.6900000000000001
3.735,3.6750000000000003,1.16,0.17625,0.14715,c0,1.69,0.8624999999999999
4.1850000000000005,4.165,1.2,0.21675,0.15885,c0,1.838,0.786
1.8,1.9250000000000003,0.52,0.02375,0.01845,c2,0.207,0.09
2.25,2.275,0.64,0.03825,0.031050000000000005,c2,0.347,0.14700000000000002
3.6,3.8150000000000004,1.04,0.16425,0.13094999999999998,c2,1.3719999999999999,0.54
3.5100000000000002,3.605,1.12,0.1705,0.11925000000000001,c0,1.3559999999999999,0.35700000000000004
3.6,3.6750000000000003,1.04,0.1725,0.11565,c2,1.289,0.6000000000000001
4.095,4.305,1.04,0.245,0.1638,c0,1.937,0.7965
1.7550000000000001,1.9250000000000003,0.56,0.0155,0.01935,c1,0.16,0.07500000000000001
5.084999999999999,5.145,1.64,0.47450000000000003,0.41400000000000003,c1,4.255,1.6949999999999998
3.8249999999999997,3.8500000000000005,1.2,0.13449999999999998,0.12105,c2,1.278,0.651
4.32,4.305,1.32,0.2565,0.2709,c1,2.323,0.915
4.2749999999999995,4.27,1.36,0.22175,0.2169,c2,2.077,0.96
3.555,3.605,1.08,0.10075,0.1188,c1,1.032,0.486
4.140000000000001,4.165,1.24,0.22825,0.216,c1,2.091,0.9255
3.42,3.64,0.92,0.16425,0.15300000000000002,c2,1.329,0.4275
4.59,4.55,1.4,0.24775,0.18225000000000002,c0,2.31,1.155
3.15,3.115,0.96,0.096,0.08595,c0,0.885,0.405
3.69,3.8500000000000005,1.2,0.141,0.16740000000000002,c0,1.57,0.8250000000000001
2.5200000000000005,2.625,0.64,0.04125,0.0432,c2,0.405,0.195
4.635,4.655,1.6,0.25575,0.24075000000000002,c0,2.539,1.308
3.96,3.9200000000000004,1.24,0.168,0.15885,c1,1.281,0.735
3.6,3.535,1.04,0.15175,0.17009999999999997,c0,1.528,0.6525
1.08,1.12,0.28,0.00375,0.00405,c2,0.042,0.015
4.59,4.55,1.24,0.36075,0.2682,c0,2.8139999999999996,1.0050000000000001
2.5200000000000005,2.52,0.84,0.03475,0.0405,c2,0.39799999999999996,0.24
4.545,4.48,1.44,0.295,0.28125,c0,2.594,1.089
4.05,3.9899999999999998,1.24,0.2565,0.189,c0,2.387,1.029
4.635,4.585,1.16,0.26325,0.25470000000000004,c2,2.5,0.9450000000000001
1.575,1.61,0.52,0.013000000000000001,0.00945,c2,0.129,0.06
3.69,3.8500000000000005,1.16,0.15475,0.17145000000000002,c1,1.657,0.75
4.05,4.27,1.2,0.20350000000000001,0.16515,c0,1.742,0.75
1.98,2.1,0.64,0.02375,0.0378,c2,0.242,0.10500000000000001
4.05,4.0249999999999995,1.28,0.15675,0.2079,c1,1.955,0.99
4.2299999999999995,4.2,1.04,0.2115,0.19709999999999997,c0,2.021,0.8939999999999999
1.71,1.8900000000000001,0.64,0.01325,0.01755,c2,0.162,0.09
4.095,4.13,1.16,0.25775,0.22005,c1,2.126,0.75
3.87,3.8850000000000002,1.24,0.15675,0.12915,c2,1.479,0.8400000000000001
4.86,4.760000000000001,1.56,0.27825,0.29115,c0,3.565,1.2854999999999999
3.6450000000000005,3.745,1.16,0.13625,0.1539,c1,1.369,0.615
3.6,3.605,1.0,0.1705,0.22815000000000002,c0,1.91,0.78
2.745,2.8699999999999997,0.72,0.0785,0.06705,c2,0.707,0.30000000000000004
3.015,3.045,0.8,0.0675,0.07065,c2,0.649,0.29400000000000004
4.95,5.04,1.6,0.45175,0.4221,c1,3.993,1.5644999999999998
3.8249999999999997,3.64,1.36,0.14,0.1566,c2,1.361,0.585
2.9250000000000003,2.8000000000000003,0.96,0.067,0.05085,c1,0.637,0.28500000000000003
3.15,3.185,1.08,0.14275,0.07695,c2,1.073,0.3975
3.87,3.745,1.24,0.16425,0.15209999999999999,c0,1.569,0.735
4.095,4.13,1.28,0.25,0.19935,c0,2.18,0.8759999999999999
4.5,4.445,1.32,0.3525,0.23805,c1,2.919,1.17
3.6,3.5700000000000003,1.0,0.13075,0.10754999999999999,c2,1.115,0.4575
2.97,2.975,1.04,0.076,0.08415,c0,0.881,0.46499999999999997
3.465,3.465,1.08,0.10550000000000001,0.12375000000000001,c0,1.4180000000000001,0.786
5.040000000000001,4.864999999999999,1.48,0.4425,0.33435,c0,3.48,1.3125
4.05,4.0249999999999995,1.32,0.16375,0.2025,c0,1.843,0.768
4.41,4.2,1.68,0.5025,0.3771,c0,3.975,1.4729999999999999
4.365,4.165,1.2,0.26525,0.2079,c0,2.167,0.8280000000000001
4.32,4.34,1.84,0.20149999999999998,0.2205,c1,2.187,1.065
4.95,5.25,1.44,0.47100000000000003,0.3573,c0,3.786,1.335
3.42,3.5,1.12,0.13849999999999998,0.1287,c1,1.271,0.5355
2.655,2.73,0.8,0.05775,0.0531,c2,0.5579999999999999,0.24
4.7250000000000005,4.69,1.36,0.3575,0.27225,c0,2.801,1.161
2.9250000000000003,3.08,0.88,0.129,0.10754999999999999,c2,0.993,0.3225
4.5,4.62,1.32,0.3335,0.24209999999999998,c0,2.639,1.0230000000000001
3.285,3.15,1.0,0.10675,0.08865,c2,0.924,0.3945
3.42,3.395,1.0,0.11075,0.1062,c2,1.043,0.48
3.015,3.115,0.8,0.13725,0.0774,c2,0.979,0.3315
2.6999999999999997,2.73,0.84,0.04775,0.0342,c2,0.518,0.255
3.2399999999999998,3.22,1.0,0.10825,0.09945,c0,1.094,0.5700000000000001
1.935,2.065,0.6,0.018500000000000003,0.02655,c2,0.23199999999999998,0.12
4.41,4.27,1.28,0.2985,0.2214,c0,2.292,0.795
4.7250000000000005,4.55,1.52,0.44375,0.27855,c1,2.77,1.215
3.285,3.185,1.08,0.07575,0.10485000000000001,c2,0.882,0.43499999999999994
4.41,4.445,1.4,0.3115,0.24345000000000003,c0,2.75,1.185
4.815,4.655,1.56,0.28775,0.34919999999999995,c0,3.2119999999999997,1.44
3.465,3.605,1.0,0.1185,0.12915,c2,1.1440000000000001,0.495
3.87,4.095,1.28,0.18125,0.1584,c0,1.91,0.81
5.13,5.075,1.52,0.6265,0.48690000000000005,c0,4.661,1.56
4.2749999999999995,4.0249999999999995,1.28,0.24775,0.24705000000000002,c0,2.228,0.8699999999999999
2.79,2.8000000000000003,0.8,0.053,0.0639,c2,0.254,0.255
2.25,2.345,0.76,0.03975,0.044550000000000006,c2,0.37,0.165
2.6999999999999997,2.8699999999999997,0.72,0.0645,0.0639,c2,0.608,0.2865
3.735,3.7800000000000002,0.88,0.13775,0.135,c2,1.238,0.5295
1.98,2.135,0.56,0.031,0.0279,c2,0.282,0.11100000000000002
1.17,1.33,0.36,0.0045000000000000005,0.0045000000000000005,c2,0.053,0.027000000000000003
5.265,5.109999999999999,1.8,0.61975,0.3798,c0,4.461,1.6889999999999998
3.6,3.5,1.16,0.11699999999999999,0.13185,c1,1.26,0.6900000000000001
4.05,4.27,1.28,0.207,0.2799,c1,2.272,0.8999999999999999
4.86,4.7250000000000005,1.68,0.34299999999999997,0.2862,c1,3.1860000000000004,1.35
4.455,4.515000000000001,1.52,0.30575,0.36719999999999997,c0,3.0780000000000003,1.335
3.8249999999999997,3.71,1.04,0.14875,0.12555000000000002,c0,1.4040000000000001,0.66
4.635,4.55,1.56,0.25975,0.324,c1,2.801,1.32
4.2749999999999995,4.2,1.28,0.2425,0.22455,c1,2.053,0.7695000000000001
3.06,3.3249999999999997,0.84,0.1015,0.07200000000000001,c2,0.907,0.4395
3.06,3.08,0.8,0.1045,0.06615,c2,0.8140000000000001,0.30900000000000005
2.475,2.4499999999999997,0.88,0.06125,0.05715,c0,0.585,0.27149999999999996
1.845,1.9600000000000002,0.44,0.0225,0.02475,c2,0.227,0.1005
3.2399999999999998,3.29,0.84,0.135,0.12555000000000002,c0,1.088,0.387
4.455,4.445,1.36,0.3285,0.27495,c0,2.739,1.095
3.5100000000000002,3.4299999999999997,1.08,0.121,0.0864,c0,1.1840000000000002,0.5505
4.68,4.55,1.56,0.34450000000000003,0.35145000000000004,c1,3.255,1.2960000000000003
5.175,4.8999999999999995,1.64,0.36475,0.35415,c1,3.595,1.5494999999999999
3.33,3.5700000000000003,1.68,0.254,0.2628,c1,2.366,1.029
1.89,1.9949999999999999,0.56,0.022000000000000002,0.02385,c2,0.218,0.099
4.2749999999999995,4.06,1.2,0.1925,0.19485,c0,1.94,1.0499999999999998
4.5,4.305,1.4,0.27925,0.29700000000000004,c1,2.7539999999999996,0.8759999999999999
1.575,1.645,0.64,0.01075,0.015750000000000004,c2,0.129,0.0645
3.5100000000000002,3.5700000000000003,1.0,0.1465,0.11385,c2,1.194,0.4665
3.375,3.29,0.92,0.08425,0.06795,c0,0.853,0.44999999999999996
3.8249999999999997,3.7800000000000002,1.08,0.17375,0.13905,c2,1.3719999999999999,0.639
4.455,4.41,1.44,0.2475,0.2655,c0,2.62,1.4084999999999999
4.95,4.864999999999999,1.48,0.4025,0.36135,c1,3.358,1.1895
2.9250000000000003,3.01,0.88,0.06775,0.08415,c2,0.735,0.36
1.935,1.9250000000000003,0.6,0.02425,0.026099999999999998,c2,0.231,0.10500000000000001
4.2749999999999995,4.13,1.16,0.22075,0.2358,c0,2.106,0.9750000000000001
3.33,3.29,1.08,0.111,0.11925000000000001,c0,1.094,0.51
2.835,2.905,0.8,0.08825,0.07155,c2,0.729,0.28500000000000003
4.1850000000000005,4.0249999999999995,1.56,0.20850000000000002,0.2223,c1,1.993,1.41
4.32,4.234999999999999,1.4,0.24075,0.20745000000000002,c1,2.337,1.068
3.33,3.3249999999999997,0.88,0.10925,0.0963,c0,0.979,0.43799999999999994
3.735,3.8150000000000004,1.28,0.136,0.13094999999999998,c1,1.543,0.8295000000000001
1.575,1.645,0.44,0.013500000000000002,0.011250000000000001,c2,0.134,0.054000000000000006
4.68,4.69,1.56,0.379,0.33615,c1,3.613,1.5164999999999997
2.5200000000000005,2.6950000000000003,0.76,0.059500000000000004,0.0531,c2,0.514,0.21000000000000002
4.32,4.375,1.28,0.32875,0.23625000000000002,c0,2.483,0.8355000000000001
4.2749999999999995,4.34,1.2,0.2275,0.16785,c1,1.909,0.831
2.5200000000000005,2.73,0.72,0.04225,0.030600000000000002,c2,0.43,0.237
4.005,4.0249999999999995,1.28,0.20025,0.17820000000000003,c0,1.6780000000000002,0.717
4.2749999999999995,4.41,1.4,0.20775,0.30465000000000003,c1,2.846,1.47
4.05,4.2,1.12,0.17125,0.17550000000000002,c1,1.7380000000000002,0.8730000000000001
1.89,2.03,0.48,0.02075,0.0198,c2,0.209,0.10500000000000001
4.1850000000000005,3.9899999999999998,1.24,0.223,0.23490000000000003,c1,1.937,0.765
3.375,3.465,0.96,0.15375,0.10935,c2,1.178,0.42150000000000004
3.87,3.8500000000000005,1.12,0.1875,0.1962,c1,1.68,0.5835
2.3850000000000002,2.4499999999999997,0.88,0.033,0.0531,c2,0.418,0.22499999999999998
3.06,3.08,1.0,0.08675,0.07875,c2,0.979,0.6000000000000001
1.8,1.9250000000000003,0.64,0.018500000000000003,0.0216,c0,0.198,0.09
3.2399999999999998,3.3249999999999997,0.96,0.14125,0.108,c0,1.156,0.51
2.34,2.3800000000000003,0.64,0.04,0.04995,c2,0.4,0.165
3.195,3.3249999999999997,1.08,0.10725,0.081,c2,0.955,0.4305
4.005,3.9899999999999998,1.24,0.141,0.1431,c1,1.466,0.705
3.15,3.15,0.88,0.1265,0.09405,c2,1.028,0.42000000000000004
2.16,2.1,0.72,0.03625,0.0351,c0,0.322,0.15000000000000002
3.285,3.29,1.08,0.11975,0.13725,c0,1.044,0.43499999999999994
2.43,2.4499999999999997,0.6,0.05,0.032400000000000005,c2,0.43,0.195
3.465,3.535,1.04,0.15675,0.1341,c0,1.287,0.4545
3.195,3.08,1.0,0.066,0.07335,c0,0.955,0.5700000000000001
3.42,3.29,1.16,0.11925,0.12960000000000002,c0,1.173,0.5549999999999999
3.285,3.3249999999999997,0.96,0.12525,0.08775000000000001,c2,1.06,0.48750000000000004
4.905,4.55,1.48,0.32825,0.3069,c1,3.011,1.29
3.15,3.22,0.84,0.07875,0.0693,c2,0.741,0.342
2.205,2.135,0.6,0.03375,0.0342,c2,0.312,0.135
3.1049999999999995,3.185,0.84,0.08199999999999999,0.06795,c2,0.801,0.378
2.565,2.66,0.8,0.0575,0.0549,c0,0.533,0.22499999999999998
1.935,1.9949999999999999,0.6,0.02075,0.0207,c0,0.212,0.10500000000000001
2.0700000000000003,2.1,0.76,0.027999999999999997,0.03285,c2,0.277,0.11100000000000002
3.555,3.64,1.0,0.12825,0.11385,c0,1.163,0.51
2.61,2.73,0.72,0.058499999999999996,0.048600000000000004,c2,0.525,0.23099999999999998
3.69,3.5700000000000003,1.16,0.19325,0.16335,c0,1.5919999999999999,0.5865
2.61,2.485,0.72,0.067,0.0774,c0,0.655,0.27
4.05,3.9549999999999996,1.28,0.18025,0.13995,c1,1.59,0.6900000000000001
3.15,3.22,0.96,0.11199999999999999,0.09720000000000001,c0,1.03,0.46950000000000003
3.1049999999999995,3.395,1.28,0.15425,0.1665,c2,1.7380000000000002,0.9570000000000001
3.06,3.01,0.0,0.10325,0.0774,c2,0.856,0.34500000000000003
3.87,3.8500000000000005,1.04,0.15775,0.17595000000000002,c0,1.679,0.7215
3.69,3.8150000000000004,0.92,0.145,0.1422,c1,1.353,0.66
3.195,3.22,0.88,0.10075,0.0729,c2,0.851,0.39
4.2299999999999995,4.305,1.16,0.22175,0.25425,c0,2.057,0.855
2.475,2.3800000000000003,0.72,0.03625,0.0387,c0,0.413,0.21000000000000002
2.88,2.8699999999999997,0.92,0.0825,0.09045,c1,0.774,0.2955
4.545,4.55,1.32,0.28625,0.2529,c1,2.714,1.29
2.025,2.065,0.72,0.02025,0.02205,c2,0.221,0.096
3.96,3.9200000000000004,1.24,0.18425,0.1602,c2,1.6219999999999999,0.705
4.32,4.0249999999999995,1.2,0.21175,0.17145000000000002,c1,1.794,0.744
3.42,3.3249999999999997,1.16,0.08349999999999999,0.1062,c1,1.14,0.5609999999999999
3.87,3.8150000000000004,1.12,0.21775,0.15300000000000002,c1,1.6640000000000001,0.603
4.41,4.305,1.36,0.24575,0.18720000000000003,c0,2.29,1.029
4.455,4.34,1.36,0.18600000000000003,0.1917,c1,2.124,1.02
4.05,4.2,1.12,0.185,0.1593,c1,1.6740000000000002,0.7275
3.555,3.535,0.84,0.124,0.0927,c2,1.102,0.513
4.1850000000000005,4.375,1.24,0.20199999999999999,0.16605,c2,1.944,1.0499999999999998
4.7250000000000005,4.864999999999999,1.4,0.348,0.3501,c0,3.484,1.5150000000000001
2.79,2.94,0.8,0.05625,0.05535,c2,0.561,0.27749999999999997
4.95,4.935,1.6,0.3165,0.37035,c1,3.419,1.47
4.68,4.760000000000001,1.48,0.29925,0.35550000000000004,c1,3.082,1.3725
5.13,5.145,1.4,0.45475,0.3483,c0,3.76,1.464
4.7700000000000005,4.7250000000000005,1.4,0.33875,0.29700000000000004,c1,2.893,1.167
4.7250000000000005,4.655,1.28,0.3145,0.2511,c0,2.7260000000000004,1.02
3.6450000000000005,3.605,1.04,0.16,0.1179,c0,1.444,0.63
4.7700000000000005,4.864999999999999,1.2,0.31875,0.27225,c0,2.9539999999999997,1.29
